X,Y,OBJECTID,RUN_DATE,SOURCE,Bureau,FACID,FACILITY_NAME,LICENSE_NUMBER,License_Effective,license_expiration,MEDICARE_ID,Telephone,FACILITY_TYPE_ID,TYPE,SUBTYPE,Category,Icon_Category,MEDICARE_TYPE,LICENSE_TYPE,LICENSE_SUBTYPE,Capacity,ADDRESS,CITY,ZIP,COUNTY,OPERATION_STATUS,X_Is_Public,Hospital_Group_License,KeyID,ADHSCODE,N_AddressType,N_LocatorType,N_ADDRESS,N_ADDR2,N_CITY,N_COUNTY,N_FULLADDR,N_LAT,N_LON,N_STATE,N_ZIP,N_ZIP4,N_BLOCK,RESERVATIO,RESERV_ID,R_METHOD,oPCA,oPCA_ID,P_Method,P_Reliable
-111.916644001646,33.6323761504314,36,2023/02/08 00:00:00+00,iqies,MED,MED0482,SCOTTSDALE HOSPICE OF THE VALLEY,HSPC0026,2022/10/01 00:00:00+00,2023/09/30 00:00:00+00,031517,(480)663-6500,161,HOSPICE,HOSPICE,MED,HOSPICE,HOSPICE,HOSPICE,,,16117 NORTH 76TH STREET,SCOTTSDALE,85260,MARICOPA,ACTIVE,Yes,,MED0482,A,AS0,CENTRUS-TOMTOM,16117 N 76TH ST,,SCOTTSDALE,MARICOPA COUNTY,"16117 N 76TH ST , SCOTTSDALE, AZ  85260-1793",33.632371,-111.916633,AZ,85260,1793,40132168161033,,,,SCOTTSDALE CENTRAL,44,Coordinates,
-111.792310973479,33.5826231501817,37,2023/02/08 00:00:00+00,iqies,MED,MED0485,MAYO CLINIC AMBULATORY SURGERY CENTER,OSC0070,2022/08/01 00:00:00+00,2023/07/31 00:00:00+00,03C0001087,(480)342-2242,15,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,MED,OUTPATIENT (AMBULATORY) SURGICAL CENTER,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,,,13400 EAST SHEA BOULEVARD,SCOTTSDALE,85259,MARICOPA,ACTIVE,Yes,,MED0485,A,AS0,CENTRUS-TOMTOM,13400 E SHEA BLVD,,SCOTTSDALE,MARICOPA COUNTY,"13400 E SHEA BLVD , SCOTTSDALE, AZ  85259-5452",33.582618,-111.7923,AZ,85259,5452,40132168581005,,,,SCOTTSDALE NORTH,43,Coordinates,
-111.71538890759,32.8834650573827,38,2023/02/08 00:00:00+00,iqies,MED,MED0560,HOSPICE COMPASSUS-CASA GRANDE,HSPC0038,2022/06/01 00:00:00+00,2023/05/31 00:00:00+00,031521,(520)421-7143,161,HOSPICE,HOSPICE,MED,HOSPICE,HOSPICE,HOSPICE,,,1675 EAST MONUMENT PLAZA DRIVE,CASA GRANDE,85122,PINAL,ACTIVE,Yes,,MED0560,A,AS0,CENTRUS-TOMTOM,1675 E MONUMENT PLAZA CIR,,CASA GRANDE,PINAL COUNTY,"1675 E MONUMENT PLAZA CIR , CASA GRANDE, AZ  85122-5600",32.88346,-111.715378,AZ,85122,5600,40210014051022,,,,CASA GRANDE,97,Coordinates,
-109.725618504504,32.8347751489212,39,2023/02/08 00:00:00+00,iqies,MED,MED0630,EDEN HOSPICE,HSPC9395,2023/01/01 00:00:00+00,2023/12/31 00:00:00+00,031522,(928)432-6255,161,HOSPICE,HOSPICE,MED,HOSPICE,HOSPICE,HOSPICE,,,"1491 WEST THATCHER BOULEVARD, ",SAFFORD,85546,GRAHAM,ACTIVE,Yes,,MED0630,A,AS0,CENTRUS-TOMTOM,1491 W THATCHER BLVD,,SAFFORD,GRAHAM COUNTY,"1491 W THATCHER BLVD , SAFFORD, AZ  85546-3362",32.83477,-109.725608,AZ,85546,3362,40099613002014,,,,SAFFORD,85,Coordinates,
-109.725618504504,32.8347751489212,40,2023/02/08 00:00:00+00,iqies,MED,MED0630,EDEN HOSPICE,HSPC9395,2023/01/01 00:00:00+00,2023/12/31 00:00:00+00,031522,(928)432-6255,161,HOSPICE,HOSPICE,MED,HOSPICE,HOSPICE,HOSPICE,,,"1491 WEST THATCHER BOULEVARD, ",SAFFORD,85546,GRAHAM,ACTIVE,Yes,,MED0630,A,AS0,CENTRUS-TOMTOM,1491 W THATCHER BLVD,,SAFFORD,GRAHAM COUNTY,"1491 W THATCHER BLVD , SAFFORD, AZ  85546-3362",32.83477,-109.725608,AZ,85546,3362,40099613002014,,,,SAFFORD,85,Coordinates,
-112.092183029232,33.5422951289091,41,2023/02/08 00:00:00+00,iqies,MED,MED0647,HOSPICE OF THE VALLEY GARDINER HSPC HOME (031500),HSPC0049,2023/02/01 00:00:00+00,2024/01/31 00:00:00+00,,(602)995-9323,163,HOSPICE,HOSPICE,MED,HOSPICE,STATE ONLY,HOSPICE,,,1522 WEST MYRTLE AVENUE,PHOENIX,85021,MARICOPA,ACTIVE,Yes,,MED0647,A,AS0,CENTRUS-TOMTOM,1522 W MYRTLE AVE,,PHOENIX,MARICOPA COUNTY,"1522 W MYRTLE AVE , PHOENIX, AZ  85021-7939",33.54229,-112.092172,AZ,85021,7939,40131061003000,,,,ALHAMBRA VILLAGE,35,Coordinates,
-111.874924975203,33.3876861191149,42,2023/02/08 00:00:00+00,iqies,MED,MED0677,BANNER DESERT SURGERY CENTER,OSC8523,2022/10/01 00:00:00+00,2023/09/30 00:00:00+00,03C0001203,(480)306-6098,15,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,MED,OUTPATIENT (AMBULATORY) SURGICAL CENTER,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,,,"1500 SOUTH DOBSON ROAD, SUITE ",MESA,85202,MARICOPA,ACTIVE,Yes,,MED0677,A,AS0,CENTRUS-TOMTOM,1500 S DOBSON RD,,MESA,MARICOPA COUNTY,"1500 S DOBSON RD , MESA, AZ  85202-4713",33.387681,-111.874914,AZ,85202,4713,40134222261001,,,,MESA WEST,66,Coordinates,
-111.93137099475,33.5019851318437,43,2023/02/08 00:00:00+00,iqies,MED,MED10113,LIFETIME CARE HOSIPCE INC,HSPC11644,2022/04/22 00:00:00+00,2023/03/31 00:00:00+00,,,163,HOSPICE,HOSPICE,MED,HOSPICE,STATE ONLY,HOSPICE,,,"6991 E CAMELBACK RD, STE D-300",SCOTTSDALE,85251,United States,ACTIVE,Yes,,MED10113,A,AS0,CENTRUS-TOMTOM,6991 E CAMELBACK RD STE D300,,SCOTTSDALE,MARICOPA COUNTY,"6991 E CAMELBACK RD STE D300 , SCOTTSDALE, AZ  85251-2492",33.50198,-111.93136,AZ,85251,2492,40132173003000,,,,SCOTTSDALE SOUTH,45,Coordinates,
-110.909378702355,32.2118280009363,44,2023/02/08 00:00:00+00,iqies,MED,MED10167,BANNER SURGERY CENTER - REID PARK,OSC11206,2022/10/01 00:00:00+00,2023/09/30 00:00:00+00,03C0001453,,15,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,MED,OUTPATIENT (AMBULATORY) SURGICAL CENTER,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,,,717 SOUTH ALVERNON WAY,TUCSON,85711,,ACTIVE,Yes,,MED10167,A,AS0,CENTRUS-TOMTOM,717 S ALVERNON WAY,,TUCSON,PIMA COUNTY,"717 S ALVERNON WAY , TUCSON, AZ  85711-5351",32.211823,-110.909368,AZ,85711,5351,40190034004020,,,,TUCSON FOOTHILLS,108,Coordinates,
-112.229772063916,33.6463761357652,45,2023/02/08 00:00:00+00,iqies,MED,MED10174,AFFINITY HOME HEALTH SERVICES LP,HHA11872,2022/08/02 00:00:00+00,2023/07/31 00:00:00+00,,,05,HOME HEALTH AGENCY,AZ HHA ONLY,MED,HOME HEALTH AGENCY,STATE ONLY,HHA,,,18001 N 79th Ave Blvd B20,Glendale,85308,United States,ACTIVE,Yes,,MED10174,A,AS0,CENTRUS-TOMTOM,18001 N 79TH AVE,,GLENDALE,MARICOPA COUNTY,"18001 N 79TH AVE , GLENDALE, AZ  85308-8388",33.646371,-112.229761,AZ,85308,8388,40136177001003,,,,GLENDALE NORTH,56,Coordinates,
-112.031561112005,34.7367512924908,46,2023/02/08 00:00:00+00,iqies,MED,MED10178,Maggie's Home Health LLC,HHA11802,2022/06/17 00:00:00+00,2023/05/31 00:00:00+00,,,05,HOME HEALTH AGENCY,AZ HHA ONLY,MED,HOME HEALTH AGENCY,STATE ONLY,HHA,,,203 S CANDY LANE SUITE A12,Cottonwood,86326,United States,ACTIVE,Yes,,MED10178,A,AS0,CENTRUS-TOMTOM,203 S CANDY LN STE 12A,,COTTONWOOD,YAVAPAI COUNTY,"203 S CANDY LN STE 12A , COTTONWOOD, AZ  86326-8114",34.736746,-112.03155,AZ,86326,8114,40250020011002,,,,COTTONWOOD\SEDONA,12,Coordinates,
-112.013419018812,33.6085611420763,47,2023/02/08 00:00:00+00,iqies,MED,MED10310,APRI HOSPICE LLC,HSPC11910,2022/08/26 00:00:00+00,2023/07/31 00:00:00+00,,,163,HOSPICE,HOSPICE,MED,HOSPICE,STATE ONLY,HOSPICE,,,"13416 N 32ND STREET, SUITE 107",PHOENIX,85032,United States,ACTIVE,Yes,,MED10310,A,AS0,CENTRUS-TOMTOM,13416 N 32ND ST STE 107,,PHOENIX,MARICOPA COUNTY,"13416 N 32ND ST STE 107 , PHOENIX, AZ  85032-6000",33.608556,-112.013408,AZ,85032,6000,40131035021000,,,,PARADISE VALLEY VILLAGE,32,Coordinates,
-110.77109167053,32.147887998149,48,2023/02/08 00:00:00+00,iqies,MED,MED10329,"Rincon ASC, LLC",OSC12091,2022/11/21 00:00:00+00,2023/11/20 00:00:00+00,,,15,OUTPATIENT SURGERY CENTER,OUTPATIENT SURGERY CENTER,MED,OTHER MEDICAL FACILITY,STATE ONLY,OUTPATIENT SURGERY CENTER,,,10360 E Drexel Rd,Tucson,85747,,ACTIVE,Yes,,MED10329,A,AS0,CENTRUS-TOMTOM,10360 E DREXEL RD,,TUCSON,PIMA COUNTY,"10360 E DREXEL RD , TUCSON, AZ  85747-9405",32.147883,-110.771081,AZ,85747,9405,40190040632000,,,,TUCSON SOUTH EAST,109,Coordinates,
-112.456289183687,34.6011792505064,49,2023/02/08 00:00:00+00,iqies,MED,MED1114,"ARIZONA INSTITUTE OF EYE SURGERY, LLC",OSC7873,2022/10/01 00:00:00+00,2023/09/30 00:00:00+00,03C0001215,(928)445-1234,15,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,MED,OUTPATIENT (AMBULATORY) SURGICAL CENTER,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,,,3192 WILLOW CREEK ROAD,PRESCOTT,86301,YAVAPAI,ACTIVE,Yes,,MED1114,A,AS0,CENTRUS-TOMTOM,3192 WILLOW CREEK RD,,PRESCOTT,YAVAPAI COUNTY,"3192 WILLOW CREEK RD , PRESCOTT, AZ  86301-6610",34.601174,-112.456278,AZ,86301,6610,40250003013008,,,,PRESCOTT,21,Coordinates,
-112.031907112017,34.7360822923826,50,2023/02/08 00:00:00+00,iqies,MED,MED1159,SOUTHWESTERN EYE CENTER-COTTONWOOD SURGERY CE,OSC9197,2022/07/01 00:00:00+00,2023/06/30 00:00:00+00,03C0001217,(480)892-8400,15,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,MED,OUTPATIENT (AMBULATORY) SURGICAL CENTER,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,,,270 SOUTH CANDY LANE,COTTONWOOD,86326,YAVAPAI,ACTIVE,Yes,,MED1159,A,AS0,CENTRUS-TOMTOM,270 S CANDY LN,,COTTONWOOD,YAVAPAI COUNTY,"270 S CANDY LN , COTTONWOOD, AZ  86326-4164",34.736077,-112.031896,AZ,86326,4164,40250020011005,,,,COTTONWOOD\SEDONA,12,Coordinates,
-111.876247989456,33.5757491448259,51,2023/02/08 00:00:00+00,iqies,MED,MED1401,DR ALBERT ECKSTEIN CTR FOR PALLIATIVE CRE (031517),HSPC5552,2022/11/01 00:00:00+00,2023/10/31 00:00:00+00,,(602)530-6900,163,HOSPICE,HOSPICE,MED,HOSPICE,STATE ONLY,HOSPICE,,,9808 NORTH 95TH STREET,SCOTTSDALE,85258,MARICOPA,ACTIVE,Yes,,MED1401,A,AS0,CENTRUS-TOMTOM,9808 N 95TH ST,,SCOTTSDALE,MARICOPA COUNTY,"9808 N 95TH ST , SCOTTSDALE, AZ  85258-4597",33.575744,-111.876237,AZ,85258,4597,40132168101025,,,,SCOTTSDALE CENTRAL,44,Coordinates,
-110.273844533079,31.5522619329605,52,2023/02/08 00:00:00+00,iqies,MED,MED1532,COCHISE EYE AND LASER/RF EYE PC,,,,03C0001054,(520)458-8131,15,AMBULATORY SURGICAL CENTER,AMBULATORY SURGICAL CENTER,MED,OUTPATIENT (AMBULATORY) SURGICAL CENTER,AMBULATORY SURGICAL CENTER,FEDERAL ONLY,,,2445 EAST WILLCOX DRIVE,SIERRA VISTA,85635,COCHISE,ACTIVE,Yes,,MED1532,A,AS0,CENTRUS-TOMTOM,2445 E WILCOX DR,,SIERRA VISTA,COCHISE COUNTY,"2445 E WILCOX DR , SIERRA VISTA, AZ  85635-2842",31.552257,-110.273834,AZ,85635,2842,40030016022001,,,,SIERRA VISTA,123,Coordinates,
-112.047811020951,33.5475111319512,53,2023/02/08 00:00:00+00,iqies,MED,MED1563,PROFESSIONAL HOME CARE SERVICES,HHA1950,2022/06/01 00:00:00+00,2023/05/31 00:00:00+00,037216,(602)263-5000,051,HOME HEALTH AGENCY,HHA,MED,HOME HEALTH AGENCY,HOME HEALTH AGENCY (HHA),HHA,,,"7600 NORTH 16TH STREET, SUITE ",PHOENIX,85020,MARICOPA,ACTIVE,Yes,,MED1563,A,AS0,CENTRUS-TOMTOM,7600 N 16TH ST,,PHOENIX,MARICOPA COUNTY,"7600 N 16TH ST , PHOENIX, AZ  85020-4431",33.547506,-112.0478,AZ,85020,4431,40131063001007,,,,CAMELBACK EAST VILLAGE,34,Coordinates,
-109.973313652984,34.165353328385,54,2023/02/08 00:00:00+00,iqies,MED,MED1565,HOSPICE COMPASSUS - WHITE MOUNTAIN,HSPC2047,2022/05/01 00:00:00+00,2023/04/30 00:00:00+00,031550,(928)368-4400,161,HOSPICE,HOSPICE,MED,HOSPICE,HOSPICE,HOSPICE,,,"1789 WEST COMMERCE DRIVE, SUIT",LAKESIDE,85929,NAVAJO,ACTIVE,Yes,,MED1565,A,AS0,CENTRUS-TOMTOM,1789 COMMERCE DR,,LAKESIDE,NAVAJO COUNTY,"1789 COMMERCE DR , LAKESIDE, AZ  85929-5354",34.165348,-109.973303,AZ,85929,5354,40179613003015,,,,SHOW LOW,15,Coordinates,
-114.58940763292,35.1204201922147,55,2023/02/08 00:00:00+00,iqies,MED,MED1797,PHYSICIANS' SURGERY CENTER,OSC2406,2022/05/01 00:00:00+00,2023/04/30 00:00:00+00,03C0001228,(928)763-1919,15,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,MED,OUTPATIENT (AMBULATORY) SURGICAL CENTER,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,,,"1800 HIGHWAY 95, SUITE 5",BULLHEAD CITY,86442,MOHAVE,ACTIVE,Yes,,MED1797,A,AS0,CENTRUS-TOMTOM,1800 HIGHWAY 95 STE 5,,BULLHEAD CITY,MOHAVE COUNTY,"1800 HIGHWAY 95 STE 5 , BULLHEAD CITY, AZ  86442-6803",35.120415,-114.589396,AZ,86442,6803,40159515012001,,,,BULLHEAD CITY,5,Coordinates,
-112.051851015645,33.4658861206102,56,2023/02/08 00:00:00+00,iqies,MED,MED1833,ARIZONA ENDOSCOPY CENTER,OSC5078,2022/11/01 00:00:00+00,2023/10/31 00:00:00+00,03C0001235,(615)240-3820,15,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,MED,OUTPATIENT (AMBULATORY) SURGICAL CENTER,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,,,1410 EAST MCDOWELL ROAD,PHOENIX,85006,MARICOPA,ACTIVE,Yes,,MED1833,A,AS0,CENTRUS-TOMTOM,1410 E MCDOWELL RD,,PHOENIX,MARICOPA COUNTY,"1410 E MCDOWELL RD , PHOENIX, AZ  85006-2937",33.465881,-112.05184,AZ,85006,2937,40131117002027,,,,ENCANTO VILLAGE,37,Coordinates,
-112.071309020988,33.4865571224123,57,2023/02/08 00:00:00+00,iqies,MED,MED1842,"AKDHC SURGERY CENTER, LLC",OSC2487,2022/05/01 00:00:00+00,2023/04/30 00:00:00+00,03C0001236,(602)200-8288,15,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,MED,OUTPATIENT (AMBULATORY) SURGICAL CENTER,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,,,3320 NORTH 2ND STREET,PHOENIX,85012,MARICOPA,ACTIVE,Yes,,MED1842,A,AS0,CENTRUS-TOMTOM,3320 N 2ND ST,,PHOENIX,MARICOPA COUNTY,"3320 N 2ND ST , PHOENIX, AZ  85012-2319",33.486552,-112.071298,AZ,85012,2319,40131105022003,,,,ENCANTO VILLAGE,37,Coordinates,
-111.879822976572,33.3932141196201,58,2023/02/08 00:00:00+00,iqies,MED,MED1860,DESERT CLIFFS SURGERY CENTER,OSC5442,2022/06/01 00:00:00+00,2023/05/31 00:00:00+00,03C0001233,(480)404-6979,15,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,MED,OUTPATIENT (AMBULATORY) SURGICAL CENTER,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,,,"2250 WEST SOUTHERN AVENUE, SUI",MESA,85202,MARICOPA,ACTIVE,Yes,,MED1860,A,AS0,CENTRUS-TOMTOM,2250 W SOUTHERN AVE # SUI,,MESA,MARICOPA COUNTY,"2250 W SOUTHERN AVE # SUI , MESA, AZ  85202-4736",33.393209,-111.879812,AZ,85202,4736,40134221043001,,,,MESA WEST,66,Coordinates,
-110.857639693843,32.2398510074426,59,2023/02/08 00:00:00+00,iqies,MED,MED2013,TUCSON SURGERY CENTER,,,,03C0001242,(520)731-5500,15,AMBULATORY SURGICAL CENTER,AMBULATORY SURGICAL CENTER,MED,OUTPATIENT (AMBULATORY) SURGICAL CENTER,AMBULATORY SURGICAL CENTER,FEDERAL ONLY,,,1398 NORTH WILMOT ROAD,TUCSON,85712,PIMA,ACTIVE,Yes,,MED2013,A,AS0,CENTRUS-TOMTOM,1398 N WILMOT RD,,TUCSON,PIMA COUNTY,"1398 N WILMOT RD , TUCSON, AZ  85712-5132",32.239846,-110.857629,AZ,85712,5132,40190040672002,,,,TUCSON FOOTHILLS,108,Coordinates,
-109.837012488464,32.2546520577164,60,2023/02/08 00:00:00+00,iqies,MED,MED2032,"CHARLES WM. LEIGHTON, JR. HOSPICE, INC.",HSPC2902,2022/08/01 00:00:00+00,2023/07/31 00:00:00+00,031551,(520)384-5878,161,HOSPICE,HOSPICE,MED,HOSPICE,HOSPICE,HOSPICE,,,524 WEST MALEY PLACE,WILLCOX,85643,COCHISE,ACTIVE,Yes,,MED2032,A,AS0,CENTRUS-TOMTOM,524 W MALEY PL,,WILLCOX,COCHISE COUNTY,"524 W MALEY PL , WILLCOX, AZ  85643-2042",32.254647,-109.837002,AZ,85643,2042,40030002021050,,,,WILLCOX & BOWIE,120,Coordinates,
-111.887988992486,33.5854061455284,61,2023/02/08 00:00:00+00,iqies,MED,MED2044,MOUNTAIN VIEW SURGERY CENTER OF SCOTTSDALE,OSC2894,2022/04/01 00:00:00+00,2023/03/31 00:00:00+00,03C0001247,(480)661-5232,15,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,MED,OUTPATIENT (AMBULATORY) SURGICAL CENTER,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,,,8962 EAST DESERT COVE AVENUE,SCOTTSDALE,85260,MARICOPA,ACTIVE,Yes,,MED2044,A,AS0,CENTRUS-TOMTOM,8962 E DESERT COVE AVE,,SCOTTSDALE,MARICOPA COUNTY,"8962 E DESERT COVE AVE , SCOTTSDALE, AZ  85260-6984",33.585401,-111.887978,AZ,85260,6984,40132168261004,,,,SCOTTSDALE CENTRAL,44,Coordinates,
-110.015820663578,34.1895353295123,62,2023/02/08 00:00:00+00,iqies,MED,MED2097,SUNRISE AMBULATORY SURGICAL CENTER,OSC5588,2022/10/01 00:00:00+00,2023/09/30 00:00:00+00,03C0001248,(928)532-3010,15,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,MED,OUTPATIENT (AMBULATORY) SURGICAL CENTER,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,,,5448 SOUTH WHITE MOUNTAIN BOUL,LAKESIDE,85929,NAVAJO,ACTIVE,Yes,,MED2097,A,AS0,CENTRUS-TOMTOM,5448 HIGHWAY 260,,LAKESIDE,NAVAJO COUNTY,"5448 HIGHWAY 260 , LAKESIDE, AZ  85929-5739",34.18953,-110.01581,AZ,85929,5739,40179617021041,,,,SHOW LOW,15,Coordinates,
-112.186051052572,33.6090481330264,63,2023/02/08 00:00:00+00,iqies,MED,MED2138,HOSPICE OF THE VALLEYS THUNDERBIRD PALLIATIVE CARE,HSPC5705,2023/02/01 00:00:00+00,2024/01/31 00:00:00+00,,(602)978-1343,163,HOSPICE,HOSPICE,MED,HOSPICE,STATE ONLY,HOSPICE,,,13614 NORTH 59TH AVENUE,GLENDALE,85304,MARICOPA,ACTIVE,Yes,,MED2138,A,AS0,CENTRUS-TOMTOM,13614 N 59TH AVE,,GLENDALE,MARICOPA COUNTY,"13614 N 59TH AVE , GLENDALE, AZ  85304-1204",33.609043,-112.18604,AZ,85304,1204,40131042232000,,,,GLENDALE NORTH,56,Coordinates,
-110.882206699697,32.2542160083634,64,2023/02/08 00:00:00+00,iqies,MED,MED2144,ADOBE SURGERY CENTER,OSC3020,2022/10/01 00:00:00+00,2023/09/30 00:00:00+00,03C0001078,(520)721-2728,15,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,MED,OUTPATIENT (AMBULATORY) SURGICAL CENTER,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,,,2585 NORTH WYATT DRIVE,TUCSON,85712,PIMA,ACTIVE,Yes,,MED2144,A,AS0,CENTRUS-TOMTOM,2585 N WYATT DR,,TUCSON,PIMA COUNTY,"2585 N WYATT DR , TUCSON, AZ  85712-6104",32.254211,-110.882196,AZ,85712,6104,40190029042010,,,,TUCSON FOOTHILLS,108,Coordinates,
-112.027221110965,34.7344932924394,65,2023/02/08 00:00:00+00,iqies,MED,MED2153,ANGELS CARE HOME HEALTH OF ARIZONA,HHA3071,2022/12/01 00:00:00+00,2023/11/30 00:00:00+00,037217,(928)649-8890,051,HOME HEALTH AGENCY,HHA,MED,HOME HEALTH AGENCY,HOME HEALTH AGENCY (HHA),HHA,,,301 SOUTH WILLARD,COTTONWOOD,86326,YAVAPAI,ACTIVE,Yes,,MED2153,A,AS0,CENTRUS-TOMTOM,301 S WILLARD ST,,COTTONWOOD,YAVAPAI COUNTY,"301 S WILLARD ST , COTTONWOOD, AZ  86326-4127",34.734488,-112.02721,AZ,86326,4127,40250020011001,,,,COTTONWOOD\SEDONA,12,Coordinates,
-111.69426494135,33.4102651316012,66,2023/02/08 00:00:00+00,iqies,MED,MED2220,DESERT PAIN INSTITUTE,OSC3134,2022/03/01 00:00:00+00,2023/02/28 00:00:00+00,03C0001254,(480)344-1630,15,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,MED,OUTPATIENT (AMBULATORY) SURGICAL CENTER,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,,,6309 EAST BAYWOOD AVENUE,MESA,85206,MARICOPA,ACTIVE,Yes,,MED2220,A,AS0,CENTRUS-TOMTOM,6309 E BAYWOOD AVE,,MESA,MARICOPA COUNTY,"6309 E BAYWOOD AVE , MESA, AZ  85206-1744",33.41026,-111.694254,AZ,85206,1744,40134226253023,,,,MESA EAST,68,Coordinates,
-111.012527731633,32.3440320151513,67,2023/02/08 00:00:00+00,iqies,MED,MED2305,ARIZONA DIGESTIVE INSTITUTE,OSC8454,2022/08/01 00:00:00+00,2023/07/31 00:00:00+00,03C0001259,(520)547-5847,15,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,MED,OUTPATIENT (AMBULATORY) SURGICAL CENTER,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,,,7566 NORTH LA CHOLLA BOULEVARD,TUCSON,85741,PIMA,ACTIVE,Yes,,MED2305,A,AS0,CENTRUS-TOMTOM,7566 N LA CHOLLA BLVD,,TUCSON,PIMA COUNTY,"7566 N LA CHOLLA BLVD , TUCSON, AZ  85741-2307",32.344027,-111.012517,AZ,85741,2307,40190046142014,,,,CASAS ADOBES,105,Coordinates,
-112.111579036011,33.5821131333021,68,2023/02/08 00:00:00+00,iqies,MED,MED2319,"MAXICARE HOME HEALTH, INC.",HHA3362,2022/04/01 00:00:00+00,2023/03/31 00:00:00+00,037229,(602)246-1115,051,HOME HEALTH AGENCY,HHA,MED,HOME HEALTH AGENCY,HOME HEALTH AGENCY (HHA),HHA,,,"2432 WEST PEORIA AVENUE, SUITE",PHOENIX,85029,MARICOPA,ACTIVE,Yes,,MED2319,A,AS0,CENTRUS-TOMTOM,2432 W PEORIA AVE,,PHOENIX,MARICOPA COUNTY,"2432 W PEORIA AVE , PHOENIX, AZ  85029-4726",33.582108,-112.111568,AZ,85029,4726,40131044012000,,,,NORTH MOUNTAIN VILLAGE,33,Coordinates,
-111.973760013445,33.6403471484992,69,2023/02/08 00:00:00+00,iqies,MED,MED2328,SOUTHWESTERN EYE CENTER-BELL ROAD SURGERY CEN,OSC9190,2022/07/01 00:00:00+00,2023/06/30 00:00:00+00,03C0001057,(480)892-8400,15,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,MED,OUTPATIENT (AMBULATORY) SURGICAL CENTER,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,,,"4921 EAST BELL ROAD, SUITE 102",SCOTTSDALE,85254,MARICOPA,ACTIVE,Yes,,MED2328,A,AS0,CENTRUS-TOMTOM,4921 E BELL RD STE 102,,SCOTTSDALE,MARICOPA COUNTY,"4921 E BELL RD STE 102 , SCOTTSDALE, AZ  85254-6002",33.640342,-111.973749,AZ,85254,6002,40131032164003,,,,PARADISE VALLEY VILLAGE,32,Coordinates,
-112.288002072124,33.6050261270941,70,2023/02/08 00:00:00+00,iqies,MED,MED2329,SOUTHWESTERN EYE CENTER-SUN CITY SURGERY CEN,OSC9192,2022/07/01 00:00:00+00,2023/06/30 00:00:00+00,03C0001036,(480)892-8400,15,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,MED,OUTPATIENT (AMBULATORY) SURGICAL CENTER,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,,,"10615 WEST THUNDERBIRD, SUITE ",SUN CITY,85351,MARICOPA,ACTIVE,Yes,,MED2329,A,AS0,CENTRUS-TOMTOM,10615 W THUNDERBIRD BLVD,,SUN CITY,MARICOPA COUNTY,"10615 W THUNDERBIRD BLVD , SUN CITY, AZ  85351-3033",33.605021,-112.287991,AZ,85351,3033,40130715033015,,,,SUN CITY,59,Coordinates,
